session_id,session_date,app_name,app_category,device,user_age_group,user_tech_savvy,intended_action,total_dark_patterns_found,total_pattern_instances,hidden_fees,fake_urgency,pre_checked_boxes,confirmshaming,sneaked_into_basket,hard_to_cancel,false_social_proof,forced_continuity,roach_motel,misdirection,price_comparison_blocking,trick_questions,disguised_ads,bait_and_switch,time_spent_minutes,intended_spend_usd,actual_spend_usd,extra_charges_usd,action_outcome,completed_intended_action,frustration_score,would_use_again
S-907288,2025-06-04,FitPro-Subscription,Fitness SaaS,Desktop,35-44,Medium,cancel_subscription,4,13,0,0,0,4,0,3,0,4,0,0,0,2,0,0,8.9,0,23.88,23.88,completed_cancellation,1,6.3,1
S-908750,2025-01-18,SocialFeed-App,Social Media,Mobile,25-34,Medium,check_notifications,5,8,0,0,0,0,0,2,0,0,1,3,0,1,1,0,8.1,0,0,0,completed_purchase,1,4.3,1
S-908934,2024-10-31,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Medium,cancel_subscription,3,8,0,0,0,4,0,0,0,1,0,0,0,3,0,0,5.7,0,22.1,22.1,completed_cancellation,1,3.3,0
S-908821,2025-07-07,TravelDeal-Booking,Travel,Desktop,35-44,Medium,book_cheapest_option,6,10,2,2,1,0,0,0,2,0,0,0,1,2,0,0,16.1,150,150,30.08,noticed_hidden_fee_abandoned,0,4.1,0
S-901738,2025-06-18,NewsHub-Media,News/Media,Desktop,35-44,Medium,read_one_article,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4.8,0,0,0,completed_purchase,1,2.9,1
S-906439,2024-09-25,FitPro-Subscription,Fitness SaaS,Desktop,35-44,Low,cancel_subscription,6,14,0,0,0,3,0,1,0,3,1,0,0,4,2,0,8.0,0,22.55,22.55,completed_cancellation,1,7.1,1
S-901672,2025-08-18,FoodFast-Delivery,Food Delivery,Mobile,18-24,Medium,order_dinner,4,8,0,2,4,0,1,0,0,0,1,0,0,0,0,0,8.3,25,82.83,57.83,completed_purchase,1,4.1,1
S-903456,2024-10-08,OpenApp-Freemium,Productivity,Mobile,35-44,Medium,try_free_trial,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7.2,0,9.52,9.52,signed_up,1,3.6,1
S-901514,2024-07-17,QuickStream-Video,Subscription,Mobile,35-44,Medium,cancel_subscription,4,6,0,0,0,3,0,0,0,1,1,1,0,0,0,0,6.6,0,22.41,22.41,completed_cancellation,1,3.9,0
S-911963,2025-03-12,NewsHub-Media,News/Media,Mobile,25-34,Low,read_one_article,3,7,0,0,0,0,0,0,0,2,4,0,0,0,1,0,4.8,0,20.49,20.49,completed_purchase,1,3.0,1
S-911409,2025-09-06,SocialFeed-App,Social Media,Desktop,25-34,Medium,check_notifications,5,10,0,0,0,0,0,0,0,0,2,3,1,3,1,0,5.6,0,0,0,completed_purchase,1,4.5,0
S-908002,2024-08-03,FoodFast-Delivery,Food Delivery,Mobile,18-24,High,order_dinner,3,10,4,0,4,0,2,0,0,0,0,0,0,0,0,0,8.0,25,113.25,88.25,completed_purchase,1,4.6,1
S-905286,2024-09-29,NewsHub-Media,News/Media,Desktop,18-24,High,read_one_article,5,11,0,0,0,1,0,0,1,3,4,0,0,0,2,0,8.4,0,0,0,completed_purchase,1,4.5,0
S-904639,2025-08-26,OpenApp-Freemium,Productivity,Mobile,55+,Medium,try_free_trial,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,0,13.41,13.41,signed_up,1,1,1
S-905681,2025-03-16,FoodFast-Delivery,Food Delivery,Mobile,25-34,Medium,order_dinner,4,11,0,2,4,0,4,0,0,0,0,1,0,0,0,0,8.3,25,76.11,51.11,completed_purchase,1,4.8,1
S-906088,2025-09-01,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,40,40,0,completed_purchase,1,1.6,1
S-906490,2025-03-17,FairBook-Travel,Travel,Desktop,25-34,High,book_cheapest_option,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,150,158.8,8.8,completed_booking,1,1.1,1
S-903436,2024-07-20,OpenApp-Freemium,Productivity,Tablet,45-54,High,try_free_trial,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6.1,0,0,0,signed_up,1,2.2,1
S-902513,2025-05-04,OpenApp-Freemium,Productivity,Mobile,45-54,Medium,try_free_trial,3,4,0,0,0,1,0,0,0,1,0,0,0,2,0,0,7.8,0,24.43,24.43,signed_up,1,2.3,1
S-906072,2024-11-06,TravelDeal-Booking,Travel,Desktop,55+,High,book_cheapest_option,6,11,1,4,1,0,0,0,1,0,0,0,3,1,0,0,17.5,150,164.73,14.73,completed_booking,1,5.3,0
S-911961,2024-12-17,SocialFeed-App,Social Media,Desktop,35-44,High,check_notifications,5,8,0,0,0,0,0,1,0,0,1,1,0,1,4,0,5.5,0,0,0,completed_purchase,1,3.9,0
S-906463,2024-10-09,NewsHub-Media,News/Media,Mobile,25-34,Medium,read_one_article,3,5,0,0,0,0,0,0,0,2,2,0,0,0,1,0,5.0,0,23.6,23.6,completed_purchase,1,2.3,1
S-908346,2024-09-11,OpenApp-Freemium,Productivity,Mobile,55+,High,try_free_trial,3,6,0,0,0,1,0,0,0,3,0,0,0,2,0,0,7.7,0,0,0,signed_up,1,3.2,1
S-902808,2025-05-09,TravelDeal-Booking,Travel,Mobile,25-34,Low,book_cheapest_option,5,7,1,2,2,0,0,0,1,0,0,0,1,0,0,0,12.4,150,182.65,32.65,completed_booking,1,4.8,1
S-904038,2025-07-23,FitPro-Subscription,Fitness SaaS,Tablet,55+,High,cancel_subscription,6,13,0,0,0,3,0,2,1,3,0,0,1,3,0,0,8.3,0,0,0,completed_cancellation,1,5.6,0
S-908018,2024-10-28,CleanShop-Ethical,E-commerce,Tablet,45-54,Medium,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,40,40,0,completed_purchase,1,2.8,1
S-900688,2025-08-23,FairBook-Travel,Travel,Tablet,45-54,High,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-905567,2024-09-15,FoodFast-Delivery,Food Delivery,Mobile,18-24,Medium,order_dinner,4,7,4,0,1,0,1,0,0,0,0,1,0,0,0,0,9.0,25,25,59.88,noticed_hidden_fee_abandoned,0,3.0,0
S-910121,2024-06-07,CleanShop-Ethical,E-commerce,Desktop,35-44,Medium,buy_one_item,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.4,40,54.12,14.12,completed_purchase,1,1,1
S-902706,2024-06-09,NewsHub-Media,News/Media,Mobile,18-24,Low,read_one_article,2,5,0,1,0,0,0,0,0,0,0,0,0,0,4,0,5.8,0,0,0,completed_purchase,1,3.7,1
S-902077,2024-11-15,TravelDeal-Booking,Travel,Mobile,25-34,Low,book_cheapest_option,6,12,4,3,1,0,0,0,1,0,0,0,1,2,0,0,16.4,150,195.15,45.15,completed_booking,1,5.1,1
S-909515,2024-11-03,OpenApp-Freemium,Productivity,Desktop,55+,Low,try_free_trial,2,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,9.0,0,12.63,12.63,signed_up,1,3.6,1
S-903220,2024-08-13,QuickStream-Video,Subscription,Mobile,45-54,Medium,cancel_subscription,6,15,0,0,2,3,0,3,0,4,1,2,0,0,0,0,7.7,0,30.74,30.74,completed_cancellation,1,7.7,0
S-907014,2025-09-01,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Low,cancel_subscription,6,10,0,0,0,2,0,4,0,1,0,0,1,1,1,0,11.0,0,0,10.86,gave_up_cancelling,0,5.3,1
S-910718,2025-04-28,QuickStream-Video,Subscription,Mobile,18-24,High,cancel_subscription,5,10,0,0,2,4,0,0,0,1,1,2,0,0,0,0,6.6,0,22.94,22.94,completed_cancellation,1,5.2,0
S-907747,2024-11-24,OpenApp-Freemium,Productivity,Desktop,35-44,Low,try_free_trial,4,9,0,0,0,2,0,0,0,4,0,0,0,2,0,1,9.3,0,0,42.45,abandoned_cart,0,5.1,0
S-906480,2025-03-25,OpenApp-Freemium,Productivity,Mobile,45-54,Low,try_free_trial,4,6,0,1,0,1,0,0,0,3,0,1,0,0,0,0,7.9,0,14.25,14.25,signed_up,1,4.3,1
S-905307,2025-09-16,TravelDeal-Booking,Travel,Mobile,45-54,High,book_cheapest_option,3,6,0,2,0,0,0,0,3,0,0,0,0,0,0,1,12.8,150,162.39,12.39,completed_booking,1,3.9,1
S-906979,2025-07-03,NewsHub-Media,News/Media,Mobile,45-54,High,read_one_article,4,5,0,0,0,2,0,0,0,1,1,0,0,0,1,0,4.0,0,0,0,completed_purchase,1,2.0,1
S-903673,2024-09-29,SocialFeed-App,Social Media,Mobile,55+,Medium,check_notifications,2,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4.9,0,0,0,completed_purchase,1,3.3,1
S-906500,2025-10-24,TravelDeal-Booking,Travel,Mobile,45-54,High,book_cheapest_option,7,13,2,1,2,0,0,0,2,0,0,0,4,1,0,1,20.0,150,150,69.32,noticed_hidden_fee_abandoned,0,6.4,1
S-908329,2024-09-25,FitPro-Subscription,Fitness SaaS,Mobile,55+,Low,cancel_subscription,6,13,0,0,0,3,0,2,0,3,2,0,0,2,1,0,9.3,0,24.25,24.25,completed_cancellation,1,7.1,1
S-911845,2025-01-26,CleanShop-Ethical,E-commerce,Mobile,18-24,Medium,buy_one_item,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.6,40,40,0,completed_purchase,1,1.6,1
S-900774,2024-12-31,NewsHub-Media,News/Media,Desktop,35-44,High,read_one_article,4,9,0,0,0,0,0,0,0,2,2,1,0,0,4,0,7.2,0,0,0,completed_purchase,1,4.3,1
S-900198,2025-02-24,TravelDeal-Booking,Travel,Tablet,45-54,Low,book_cheapest_option,4,9,0,3,2,0,0,1,0,0,0,0,3,0,0,0,15.0,150,158.53,8.53,completed_booking,1,4.7,1
S-909067,2024-09-14,FoodFast-Delivery,Food Delivery,Mobile,55+,High,order_dinner,4,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,7.2,25,83.71,58.71,completed_purchase,1,3.0,1
S-900591,2025-06-23,QuickStream-Video,Subscription,Mobile,25-34,High,cancel_subscription,5,15,0,1,0,3,0,3,0,4,4,0,0,0,0,0,15.0,0,0,0,completed_cancellation,1,6.2,1
S-906649,2025-09-17,FoodFast-Delivery,Food Delivery,Mobile,25-34,High,order_dinner,4,11,4,1,0,0,4,0,0,0,0,2,0,0,0,0,7.5,25,25,97.91,noticed_hidden_fee_abandoned,0,6.3,1
S-909643,2025-07-06,QuickStream-Video,Subscription,Desktop,45-54,Medium,cancel_subscription,5,17,0,0,0,3,0,4,0,4,4,2,0,0,0,0,9.9,0,0,15.62,gave_up_cancelling,0,8.0,1
S-903847,2025-02-04,MegaShop-Ecommerce,E-commerce,Mobile,25-34,High,buy_one_item,4,10,2,2,2,0,0,0,4,0,0,0,0,0,0,0,8.6,40,40,40.66,noticed_hidden_fee_abandoned,0,4.7,0
S-910364,2024-08-19,FoodFast-Delivery,Food Delivery,Mobile,35-44,Medium,order_dinner,3,7,4,0,1,0,0,0,0,0,0,2,0,0,0,0,9.3,25,71.39,46.39,completed_purchase,1,4.5,0
S-908370,2024-10-15,TravelDeal-Booking,Travel,Desktop,55+,High,book_cheapest_option,4,11,3,3,0,0,0,0,0,0,0,0,4,0,0,1,17.9,150,182.9,32.9,completed_booking,1,4.5,0
S-906676,2025-10-05,NewsHub-Media,News/Media,Mobile,55+,High,read_one_article,3,8,0,0,0,0,0,0,0,3,4,0,0,0,1,0,4.9,0,0,0,completed_purchase,1,4.8,0
S-904440,2024-11-27,MegaShop-Ecommerce,E-commerce,Desktop,25-34,Low,buy_one_item,4,7,3,2,0,0,0,0,1,0,0,0,0,0,0,1,7.8,40,40,51.14,noticed_hidden_fee_abandoned,0,4.7,0
S-900418,2024-10-29,CleanShop-Ethical,E-commerce,Mobile,35-44,Low,buy_one_item,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7.4,40,40,0,completed_purchase,1,3.0,1
S-905587,2024-10-15,FitPro-Subscription,Fitness SaaS,Mobile,35-44,High,cancel_subscription,4,7,1,0,0,1,0,4,0,0,0,0,0,0,1,0,5.4,0,0,4.92,gave_up_cancelling,0,4.7,0
S-909057,2025-01-29,TravelDeal-Booking,Travel,Desktop,55+,High,book_cheapest_option,4,11,2,0,1,0,0,0,4,0,0,0,4,0,0,0,14.4,150,175.25,25.25,completed_booking,1,5.8,1
S-911681,2025-05-05,QuickStream-Video,Subscription,Mobile,45-54,High,cancel_subscription,5,11,0,1,0,4,0,2,0,0,3,1,0,0,0,0,7.4,0,0,0,completed_cancellation,1,5.5,1
S-900883,2025-10-29,QuickStream-Video,Subscription,Mobile,25-34,Low,cancel_subscription,5,10,0,0,0,4,0,2,0,1,1,2,0,0,0,0,8.4,0,0,19.09,gave_up_cancelling,0,4.8,1
S-905243,2025-10-19,NewsHub-Media,News/Media,Mobile,35-44,High,read_one_article,2,6,0,0,0,0,0,0,0,2,0,0,0,0,4,0,6.4,0,0,0,completed_purchase,1,2.9,1
S-906180,2024-12-30,FoodFast-Delivery,Food Delivery,Tablet,35-44,Medium,order_dinner,4,7,3,0,2,0,1,0,0,0,0,1,0,0,0,0,6.4,25,87.25,62.25,completed_purchase,1,4.6,0
S-910727,2024-09-25,CleanShop-Ethical,E-commerce,Mobile,55+,High,buy_one_item,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.7,40,40,0,completed_purchase,1,1.3,1
S-908964,2025-09-17,QuickStream-Video,Subscription,Desktop,18-24,Low,cancel_subscription,3,6,0,0,0,2,0,1,0,0,3,0,0,0,0,0,7.3,0,0,0,gave_up_cancelling,0,4.2,0
S-906274,2025-09-16,NewsHub-Media,News/Media,Desktop,55+,Low,read_one_article,5,8,0,0,1,0,0,1,0,0,4,1,0,0,1,0,8.3,0,3.51,3.51,completed_purchase,1,5.2,1
S-902151,2025-09-15,FoodFast-Delivery,Food Delivery,Desktop,45-54,Medium,order_dinner,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6.5,25,54.01,29.01,completed_purchase,1,3.1,1
S-908298,2024-10-11,CleanShop-Ethical,E-commerce,Mobile,55+,Low,buy_one_item,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.4,40,63.17,23.17,completed_purchase,1,1,1
S-904787,2024-10-17,SocialFeed-App,Social Media,Mobile,55+,High,check_notifications,7,13,0,0,0,0,0,1,1,0,1,3,1,3,3,0,10.5,0,0,0,completed_purchase,1,7.2,1
S-908579,2024-08-03,CleanShop-Ethical,E-commerce,Mobile,35-44,Low,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-902677,2024-06-30,FitPro-Subscription,Fitness SaaS,Desktop,35-44,Low,cancel_subscription,6,12,0,0,1,4,0,0,0,0,1,0,0,3,2,1,10.5,0,0,37.1,gave_up_cancelling,0,5.8,0
S-901060,2025-02-02,FairBook-Travel,Travel,Mobile,18-24,Medium,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.2,1
S-907099,2025-05-25,TravelDeal-Booking,Travel,Mobile,18-24,High,book_cheapest_option,4,12,4,4,0,0,0,0,1,0,0,0,3,0,0,0,16.7,150,150,17.27,noticed_hidden_fee_abandoned,0,4.9,0
S-903618,2025-03-20,MegaShop-Ecommerce,E-commerce,Mobile,35-44,Low,buy_one_item,4,10,4,1,4,0,0,0,1,0,0,0,0,0,0,0,10.1,40,127.82,87.82,completed_purchase,1,5.4,1
S-907858,2025-04-13,CleanShop-Ethical,E-commerce,Mobile,18-24,Medium,buy_one_item,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4,40,40,0,completed_purchase,1,1,1
S-909928,2024-12-23,FoodFast-Delivery,Food Delivery,Desktop,45-54,Medium,order_dinner,4,9,4,1,1,0,3,0,0,0,0,0,0,0,0,0,9.8,25,130.54,105.54,completed_purchase,1,4.3,1
S-900165,2025-09-08,FitPro-Subscription,Fitness SaaS,Desktop,35-44,Low,cancel_subscription,3,8,0,0,0,3,0,3,0,0,0,0,0,0,2,0,6.4,0,0,0,gave_up_cancelling,0,3.4,0
S-907837,2025-09-05,CleanShop-Ethical,E-commerce,Desktop,45-54,Low,buy_one_item,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3,40,54.33,14.33,completed_purchase,1,1.9,1
S-905473,2025-06-21,NewsHub-Media,News/Media,Mobile,35-44,Medium,read_one_article,6,10,0,0,0,0,0,0,1,3,1,2,0,0,2,1,6.3,0,44.01,44.01,completed_purchase,1,5.2,0
S-902206,2024-10-18,NewsHub-Media,News/Media,Tablet,35-44,Low,read_one_article,3,7,0,0,0,0,0,0,0,0,4,1,0,0,2,0,4.7,0,0,0,completed_purchase,1,3.5,1
S-905254,2024-11-01,SocialFeed-App,Social Media,Mobile,35-44,Low,check_notifications,2,6,0,0,0,0,0,0,0,0,0,2,0,4,0,0,5.2,0,0,0,completed_purchase,1,3.0,1
S-910477,2025-08-21,OpenApp-Freemium,Productivity,Mobile,25-34,Low,try_free_trial,3,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,7.8,0,10.59,10.59,signed_up,1,3.4,1
S-901949,2025-07-08,MegaShop-Ecommerce,E-commerce,Desktop,35-44,High,buy_one_item,5,10,1,2,1,0,0,0,4,0,0,0,0,0,0,2,9.5,40,40,43.93,abandoned_cart,0,4.9,0
S-906730,2025-06-08,FitPro-Subscription,Fitness SaaS,Desktop,35-44,Medium,cancel_subscription,6,11,0,0,0,4,1,1,0,2,2,0,0,1,0,0,6.6,0,18.74,18.74,completed_cancellation,1,6.3,1
S-906646,2025-10-02,FoodFast-Delivery,Food Delivery,Tablet,45-54,High,order_dinner,6,10,2,2,1,0,3,0,0,1,0,1,0,0,0,0,10.4,25,62.52,37.52,completed_purchase,1,4.3,0
S-901429,2025-01-10,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Low,cancel_subscription,5,9,0,0,0,2,0,0,0,1,2,0,0,3,1,0,7.0,0,0,16.58,gave_up_cancelling,0,4.8,0
S-907219,2025-07-27,FoodFast-Delivery,Food Delivery,Mobile,35-44,Low,order_dinner,3,5,1,0,0,0,3,0,0,0,0,0,0,0,1,0,6.1,25,76.69,51.69,completed_purchase,1,2.6,1
S-905897,2025-04-04,FairBook-Travel,Travel,Mobile,35-44,High,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.6,150,150,15.24,abandoned_cart,0,1,1
S-910999,2024-11-25,QuickStream-Video,Subscription,Desktop,18-24,Medium,cancel_subscription,5,9,0,0,1,1,0,3,0,0,2,2,0,0,0,0,6.3,0,13.57,13.57,completed_cancellation,1,4.5,1
S-902876,2025-10-17,FairBook-Travel,Travel,Mobile,55+,Medium,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.4,1
S-909102,2025-06-25,FitPro-Subscription,Fitness SaaS,Mobile,18-24,High,cancel_subscription,6,13,0,0,0,3,0,2,0,2,2,0,0,2,2,0,10.2,0,0,0,completed_cancellation,1,7.1,0
S-904023,2024-10-12,FoodFast-Delivery,Food Delivery,Mobile,35-44,High,order_dinner,3,7,2,1,4,0,0,0,0,0,0,0,0,0,0,0,7.7,25,25,40.87,noticed_hidden_fee_abandoned,0,3.1,0
S-903775,2024-08-29,SocialFeed-App,Social Media,Desktop,55+,Medium,check_notifications,5,8,0,0,0,0,0,2,0,1,0,2,0,2,1,0,5.4,0,20.62,20.62,completed_purchase,1,3.3,1
S-906668,2025-04-25,FoodFast-Delivery,Food Delivery,Tablet,18-24,High,order_dinner,5,7,1,1,1,0,2,0,0,0,0,2,0,0,0,0,9.4,25,69.92,44.92,completed_purchase,1,4.2,1
S-910983,2025-04-21,OpenApp-Freemium,Productivity,Tablet,45-54,Medium,try_free_trial,3,4,0,0,0,0,0,0,0,1,0,0,0,2,0,1,6.6,0,44.26,44.26,signed_up,1,1.9,1
S-904897,2024-10-27,MegaShop-Ecommerce,E-commerce,Mobile,55+,Low,buy_one_item,6,13,4,2,3,0,2,0,0,0,0,0,0,1,0,1,13.4,40,143.9,103.9,completed_purchase,1,6.7,1
S-901325,2024-08-01,FairBook-Travel,Travel,Desktop,18-24,High,book_cheapest_option,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.3,150,157.34,7.34,completed_booking,1,2.4,1
S-907213,2025-09-02,CleanShop-Ethical,E-commerce,Mobile,18-24,Low,buy_one_item,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6.8,40,51.95,11.95,completed_purchase,1,2.5,1
S-906700,2025-01-20,FairBook-Travel,Travel,Desktop,18-24,High,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-910022,2024-06-02,FairBook-Travel,Travel,Mobile,35-44,Low,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6,150,156.34,6.34,completed_booking,1,2.1,1
S-905181,2025-02-23,MegaShop-Ecommerce,E-commerce,Desktop,25-34,Low,buy_one_item,6,15,4,2,4,0,2,0,1,0,0,0,0,0,0,2,12.2,40,40,129.23,noticed_hidden_fee_abandoned,0,7.3,0
S-911359,2025-02-04,SocialFeed-App,Social Media,Mobile,55+,Low,check_notifications,5,12,0,0,0,0,1,0,0,0,2,4,0,1,4,0,10.8,0,18.01,18.01,completed_purchase,1,5.5,1
S-911839,2024-09-17,QuickStream-Video,Subscription,Mobile,45-54,High,cancel_subscription,5,17,0,0,0,4,0,4,0,3,4,2,0,0,0,0,13.1,0,0,0,completed_cancellation,1,8.3,1
S-910602,2025-10-02,CleanShop-Ethical,E-commerce,Desktop,35-44,Medium,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,40,40,0,completed_purchase,1,2.3,1
S-908057,2025-05-11,SocialFeed-App,Social Media,Desktop,25-34,Medium,check_notifications,5,11,0,0,0,0,0,0,0,0,2,3,1,2,3,0,6.4,0,0,0,completed_purchase,1,5.7,0
S-904877,2025-09-18,FitPro-Subscription,Fitness SaaS,Mobile,55+,High,cancel_subscription,6,13,0,0,0,3,0,2,0,2,2,0,0,2,2,0,9.8,0,0,0,completed_cancellation,1,6.7,0
S-910925,2025-10-14,MegaShop-Ecommerce,E-commerce,Mobile,18-24,High,buy_one_item,7,19,3,4,4,0,1,0,4,0,0,0,0,0,1,2,18.8,40,123.17,83.17,completed_purchase,1,7.9,0
S-901191,2024-10-19,QuickStream-Video,Subscription,Mobile,35-44,High,cancel_subscription,5,9,0,0,0,0,0,3,0,1,3,1,0,0,0,1,6.2,0,28.51,28.51,completed_cancellation,1,4.1,0
S-908388,2024-12-03,NewsHub-Media,News/Media,Desktop,45-54,Medium,read_one_article,4,8,0,0,0,2,0,0,0,3,2,0,0,0,1,0,8.2,0,16.37,16.37,completed_purchase,1,3.6,0
S-900125,2025-03-25,NewsHub-Media,News/Media,Mobile,55+,Low,read_one_article,3,6,0,0,0,0,0,0,0,3,0,2,0,0,1,0,6.6,0,26.78,26.78,completed_purchase,1,3.6,1
S-911274,2025-03-28,FitPro-Subscription,Fitness SaaS,Mobile,25-34,High,cancel_subscription,5,11,1,0,0,4,0,1,0,2,0,0,0,3,0,0,8.2,0,4.13,4.13,completed_cancellation,1,6.2,0
S-904729,2025-08-26,CleanShop-Ethical,E-commerce,Desktop,55+,High,buy_one_item,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.5,40,40,0,completed_purchase,1,2.2,1
S-911245,2025-11-28,NewsHub-Media,News/Media,Mobile,18-24,High,read_one_article,3,8,0,0,0,2,0,0,0,4,2,0,0,0,0,0,8.0,0,0,0,completed_purchase,1,5.1,0
S-911405,2025-10-08,TravelDeal-Booking,Travel,Mobile,55+,Low,book_cheapest_option,4,8,0,2,0,0,0,0,1,0,0,0,4,0,0,1,13.5,150,150,26.71,abandoned_cart,0,4.3,1
S-911386,2024-06-18,FairBook-Travel,Travel,Mobile,45-54,Medium,book_cheapest_option,2,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11.9,150,173.32,23.32,completed_booking,1,1.7,1
S-901446,2025-07-28,MegaShop-Ecommerce,E-commerce,Mobile,35-44,Low,buy_one_item,7,12,4,1,0,0,2,1,2,0,0,0,0,0,1,1,10.5,40,118.04,78.04,completed_purchase,1,4.9,1
S-905068,2024-09-04,OpenApp-Freemium,Productivity,Tablet,55+,Medium,try_free_trial,2,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6.7,0,28.21,28.21,signed_up,1,2.2,1
S-909580,2025-11-11,FitPro-Subscription,Fitness SaaS,Mobile,25-34,High,cancel_subscription,5,13,1,0,0,2,0,3,0,4,0,0,0,3,0,0,10.9,0,9.56,9.56,completed_cancellation,1,6.4,1
S-904588,2025-06-03,NewsHub-Media,News/Media,Mobile,18-24,High,read_one_article,4,7,0,0,0,1,0,0,0,1,1,0,0,0,4,0,5.3,0,0,0,completed_purchase,1,4.0,1
S-900453,2025-09-14,OpenApp-Freemium,Productivity,Mobile,25-34,Medium,try_free_trial,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6.8,0,9.43,9.43,signed_up,1,1.9,1
S-906336,2024-08-02,FitPro-Subscription,Fitness SaaS,Desktop,18-24,Low,cancel_subscription,6,10,0,0,0,1,0,1,0,2,1,0,0,4,1,0,6.1,0,14.25,14.25,completed_cancellation,1,5.3,1
S-911820,2025-11-17,QuickStream-Video,Subscription,Desktop,18-24,Low,cancel_subscription,3,9,0,0,0,3,0,4,0,0,2,0,0,0,0,0,7.8,0,0,0,completed_cancellation,1,3.8,1
S-904094,2025-05-01,MegaShop-Ecommerce,E-commerce,Mobile,55+,Medium,buy_one_item,7,15,3,2,2,0,1,0,4,0,0,0,0,1,0,2,15.7,40,113.17,73.17,completed_purchase,1,7.7,0
S-901388,2024-10-25,CleanShop-Ethical,E-commerce,Mobile,35-44,Low,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-910461,2025-09-12,FairBook-Travel,Travel,Desktop,18-24,High,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.4,150,150,0,completed_booking,1,2.3,1
S-907007,2025-02-15,FoodFast-Delivery,Food Delivery,Desktop,25-34,High,order_dinner,4,8,2,2,1,0,3,0,0,0,0,0,0,0,0,0,8.8,25,25,77.08,noticed_hidden_fee_abandoned,0,3.6,1
S-904837,2025-02-13,OpenApp-Freemium,Productivity,Mobile,55+,Low,try_free_trial,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.4,0,0,0,signed_up,1,1.3,1
S-909050,2025-09-04,FairBook-Travel,Travel,Mobile,25-34,Medium,book_cheapest_option,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.2,150,164.12,14.12,completed_booking,1,1.5,1
S-907297,2025-05-12,FitPro-Subscription,Fitness SaaS,Mobile,25-34,Low,cancel_subscription,4,9,0,0,0,2,0,3,0,1,0,0,0,3,0,0,7.2,0,20.25,20.25,completed_cancellation,1,5.2,1
S-908410,2024-07-09,MegaShop-Ecommerce,E-commerce,Mobile,55+,High,buy_one_item,7,15,2,4,2,0,1,1,4,0,0,0,0,0,0,1,14.3,40,85.24,45.24,completed_purchase,1,6.8,1
